sample_id,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,evi_mean,evi_std,evi_max,savi_mean,savi_max,ndwi_mean,ndwi_std,ndwi_min,ndmi_mean,ndmi_std,lswi_mean,vv_db_mean,vv_db_std,vh_db_mean,vh_db_std,vh_vv_ratio_mean,vh_vv_ratio_std,rvi_mean,rvi_max,vci_mean,vci_min,ndwi_anomaly_mean,ndwi_anomaly_min,sar_moisture_proxy_mean,sar_moisture_proxy_min,csi_mean,csi_min,temp_mean_mean,temp_max_max,temp_min_min,temp_range_mean,rh_mean_mean,wind_mean_mean,solar_rad_mean,precip_8day_sum,precip_8day_mean,precip_8day_max,eto_8day_sum,eto_8day_mean,etc_8day_sum,water_deficit_sum,water_deficit_mean,water_deficit_max,advisory_0_frac,advisory_1_frac,advisory_2_frac,advisory_3_frac,ndvi_peak_day,ndvi_amplitude,green_up_rate,senescence_rate,season_length,stress_flag,stress_intensity,clay_pct,sand_pct,silt_pct,awc_mm_m,bulk_density,soc_g_kg,ph_water,cec_cmol_kg,nitrogen_g_kg,elevation_m,slope_deg,aspect_deg,twi,latitude,longitude,crop_type,crop_class,crop_label,season,confidence
219,0.17056782608695653,0.1336853238336296,0.01221,0.4058,0.096755,0.2488063043478261,0.17769949908462748,0.54666,0.17056782608695653,0.4058,0.12114260869565217,0.09567256454374373,-0.00654,0.1144058695652174,0.08869579633220975,0.09407804347826086,-6.168521739130435,1.918647078185047,-11.883086956521739,2.7561958471462247,-5.714521739130435,1.0454545792595136,0.8568369565217391,1.1088,0.40234209732705745,0.0,2.413528314402514e-18,-1.334579137755555,-1.1102230246251565e-16,-2.3357966561571093,0.4618209521590238,0.12340174603162164,24.806956521739128,40.83,11.91,14.50391304347826,65.76760869565217,2.561086956521739,18.985869565217392,1400.82,30.452608695652174,347.06,984.24,21.396521739130435,855.7615,598.313,13.006804347826087,44.48,0.391304347826087,0.15217391304347827,0.391304347826087,0.06521739130434782,24.0,0.39359,0.022943999999999996,0.021983777777777776,96.0,0.0,0.0,46.4,21.1,32.6,163.3,1.389,5.15,7.55,38.5,1.17,478.8,1.03,267.6,12.3,15.944169,74.580414,Wheat,Wheat,8,Rabi_2023,0.74
220,0.17206869565217392,0.12215409315211845,0.04323,0.4404,0.109695,0.25341847826086955,0.16013300731256566,0.58242,0.17206869565217392,0.4404,0.11507826086956523,0.08843945337044869,-0.0116,0.11297282608695651,0.08247862876495259,0.09606065217391303,-6.063347826086956,1.7980006082978994,-11.954826086956523,2.8907100573645894,-5.891500000000001,1.3667600740437216,0.8374413043478262,1.2867,0.32439181119463684,0.0,-9.171407594729554e-17,-1.4323727255407679,3.161722091867294e-16,-2.4340642172388036,0.43045794627765516,0.18239835090323067,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,19.208913043478262,638.6,13.882608695652175,149.54,1054.09,22.915,928.4555,674.8845,14.671402173913043,44.275,0.2608695652173913,0.1956521739130435,0.45652173913043476,0.08695652173913043,40.0,0.39717,0.02001044444444444,0.02081111111111111,56.0,1.0,0.3811,46.5,17.7,35.8,222.9,1.402,5.46,7.41,35.8,1.74,444.3,0.69,158.8,11.44,15.844259,74.955753,Wheat,Wheat,8,Rabi_2023,1.0
221,0.1728613043478261,0.12746189910206623,0.0153,0.44069,0.10356499999999999,0.25338608695652176,0.1681858090258544,0.58271,0.1728613043478261,0.44069,0.120395,0.09009853124342387,-0.03875,0.11361108695652175,0.0828198227540635,0.09452239130434782,-6.575347826086957,1.875338680136841,-12.199608695652174,3.05630994267605,-5.624217391304348,1.3743219243288018,0.8785521739130435,1.1981,0.37039259114653866,0.0,4.827056628805028e-18,-1.7663439992160328,-6.033820786006285e-17,-2.013667271899509,0.44808706711139434,0.06006339403060283,26.282608695652176,40.94,10.8,15.671086956521739,58.04326086956521,3.1482608695652172,19.208913043478262,542.49,11.793260869565218,102.92,1067.69,23.210652173913044,973.4655,721.9035,15.693554347826087,44.336,0.21739130434782608,0.2391304347826087,0.45652173913043476,0.08695652173913043,48.0,0.42539000000000005,0.023403111111111104,0.022580666666666672,112.0,1.0,0.2258,50.2,18.3,31.5,180.7,1.393,7.66,8.31,32.9,1.31,763.9,2.75,8.4,11.25,15.177677,75.646665,Wheat,Wheat,8,Rabi_2023,0.88
222,0.1801808695652174,0.131580115448533,0.03704,0.43784,0.099045,0.26270239130434786,0.1726377667215347,0.57982,0.1801808695652174,0.43784,0.1238241304347826,0.09858658386472238,-0.00361,0.11862130434782608,0.08964981315240353,0.1020095652173913,-6.428021739130435,1.9059960882451459,-12.116826086956522,3.048249897194914,-5.688760869565217,1.3551206454659732,0.8679652173913044,1.2128,0.3571378981168099,0.0,5.0684094602452796e-17,-1.2926112807564565,-6.75787928032704e-17,-2.128819529860397,0.44320675884207816,0.1892309900915619,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,18.985869565217392,520.26,11.31,124.1,1074.77,23.364565217391306,942.05,706.6645,15.362271739130435,45.655,0.2391304347826087,0.1956521739130435,0.4782608695652174,0.08695652173913043,56.0,0.4008,0.01842133333333333,0.01846111111111111,96.0,0.0,0.0,37.6,29.1,33.4,215.2,1.436,7.23,7.92,23.6,1.41,385.8,4.89,273.7,10.89,16.186111,74.838531,Wheat,Wheat,8,Rabi_2023,0.86
223,0.17359,0.12568021532621765,0.03969,0.39866,0.098245,0.25475695652173913,0.16567436594945406,0.53912,0.17359,0.39866,0.1221,0.09260606874761985,0.00272,0.11280521739130435,0.08550390035909682,0.09418869565217391,-6.207195652173914,1.845946437402357,-11.881086956521738,3.055677992241743,-5.673934782608695,1.4558918672021988,0.8729326086956521,1.2652,0.37301167228459203,0.0,-9.654113257610057e-18,-1.2891163788125741,-3.885780586188048e-16,-2.3313690321969855,0.4502433648776509,0.15765697391582012,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,19.208913043478262,638.6,13.882608695652175,149.54,1054.09,22.915,921.7025,669.292,14.549826086956523,44.275,0.2608695652173913,0.1956521739130435,0.4782608695652174,0.06521739130434782,24.0,0.35897,0.01963466666666667,0.020379777777777778,104.0,0.0,0.0,43.3,16.4,40.3,179.4,1.262,9.78,7.71,45.2,1.49,561.8,0.38,4.6,10.99,15.675772,75.164082,Wheat,Wheat,8,Rabi_2023,0.96
224,0.19509739130434783,0.14040215608402698,0.00332,0.43447,0.121305,0.28120347826086955,0.1832104984766902,0.57638,0.19509739130434783,0.43447,0.13553847826086957,0.10041726810259481,0.0046,0.1297036956521739,0.08889314695142443,0.10651869565217392,-6.630891304347826,2.096735189428882,-12.224152173913044,2.910513180923341,-5.593391304347826,1.2076277292142432,0.8791021739130435,1.405,0.4448043402628965,0.0,-4.827056628805028e-18,-1.3039438408849333,1.9066873683779863e-16,-2.12362818577792,0.4781719832914548,0.16489486269095982,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,19.33717391304348,520.26,11.31,124.1,1090.43,23.705000000000002,968.9385,727.741,15.82045652173913,45.08,0.2391304347826087,0.1956521739130435,0.45652173913043476,0.10869565217391304,48.0,0.43115000000000003,0.023700888888888886,0.023982666666666663,128.0,0.0,0.0,48.7,16.3,35.0,179.7,1.319,10.55,8.25,31.9,1.65,420.0,6.95,307.1,10.54,16.485047,74.95807,Wheat,Wheat,8,Rabi_2023,0.89
225,0.17979326086956524,0.13604887272274777,0.01578,0.42007,0.11308499999999999,0.26117,0.1792411044375703,0.56157,0.17979326086956524,0.42007,0.12465673913043478,0.097241117024855,0.00175,0.11664565217391305,0.09009888389127862,0.10568065217391304,-6.579152173913044,1.8308994506937637,-12.492217391304349,3.224285808347802,-5.913173913043479,1.5446472780303495,0.8391869565217391,1.2002,0.40568221046665814,0.0,4.344350965924526e-17,-1.2639379605133454,3.282398507587419e-16,-1.9408275136447293,0.46213353380052136,0.22963080486637666,26.709782608695654,41.08,11.14,16.179347826086957,54.92891304347826,3.2086956521739127,19.33717391304348,458.26,9.962173913043477,89.92,1099.56,23.903478260869566,965.2425,727.7645,15.820967391304348,44.90749999999999,0.1956521739130435,0.30434782608695654,0.43478260869565216,0.06521739130434782,48.0,0.40429,0.022007999999999996,0.023921555555555557,96.0,0.0,0.0,47.6,26.1,26.2,206.1,1.253,9.74,7.81,39.4,1.25,483.5,2.81,48.2,9.84,15.914446,75.610134,Wheat,Wheat,8,Rabi_2023,0.98
226,0.17681108695652173,0.12895743182630734,0.04545,0.42697,0.11116999999999999,0.25868021739130437,0.1682600961671362,0.56869,0.17681108695652173,0.42697,0.12432630434782609,0.09282364831247826,0.00916,0.11391543478260868,0.0856187136269875,0.09939391304347826,-6.610478260869565,1.9229863319457663,-12.415391304347825,3.1894027478389604,-5.804891304347826,1.4776338627573293,0.853641304347826,1.3387,0.34430983161176804,0.0,2.172175482962263e-17,-1.2407000418700878,-3.42721020645157e-16,-1.8171454513165817,0.43741796681247186,0.09254178812081354,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,888.1055,625.183,13.590934782608695,45.51749999999999,0.3695652173913043,0.08695652173913043,0.45652173913043476,0.08695652173913043,64.0,0.38152,0.021072666666666667,0.02087311111111111,104.0,0.0,0.0,44.6,28.5,26.9,103.9,1.287,3.6,7.71,35.1,1.05,655.3,0.54,17.3,12.05,15.311682,74.816538,Wheat,Wheat,8,Rabi_2023,0.9
227,0.17262804347826088,0.13297072507585297,0.0209,0.44944,0.1021,0.25213108695652175,0.17290826786000674,0.59154,0.17262804347826088,0.44944,0.12142782608695653,0.09784156607979486,0.00022,0.11128260869565217,0.08356003689789043,0.09344869565217391,-6.456282608695652,2.022469993328218,-12.350195652173914,3.184241236112372,-5.893847826086957,1.4303174312390525,0.8388152173913043,1.2543,0.35405806570742726,0.0,-3.137586808723268e-17,-1.2388173139839695,3.620292471603771e-16,-1.9881673147212118,0.44111468799517267,0.12786913722115215,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,878.6,617.6875,13.427989130434783,44.723499999999994,0.3695652173913043,0.06521739130434782,0.5,0.06521739130434782,48.0,0.42854000000000003,0.025833333333333337,0.026238666666666664,80.0,1.0,0.3534,40.7,15.6,43.7,156.9,1.235,7.9,7.88,49.2,1.04,741.6,0.43,230.2,11.99,15.235586,74.76072,Wheat,Wheat,8,Rabi_2023,0.72
228,0.17189869565217392,0.13023363807845406,0.01582,0.42346,0.097805,0.25150673913043475,0.17155682156914723,0.56508,0.17189869565217392,0.42346,0.11879391304347826,0.0933888542595067,-0.00881,0.10650304347826087,0.08551341019901347,0.10145173913043479,-6.260913043478261,1.8714767647928259,-12.056391304347827,2.9933235521611588,-5.795608695652175,1.3470390158213417,0.8514391304347827,1.2034,0.3828836612014864,0.0,9.654113257610057e-18,-1.3663719729219033,1.544658121217609e-16,-2.170366344447351,0.45372851013982635,0.17223592464282367,25.56695652173913,41.5,12.99,12.943478260869565,72.99260869565217,1.296304347826087,17.96391304347826,1985.6799999999998,43.166956521739124,213.57,885.23,19.24413043478261,786.862,467.1475,10.155380434782609,41.403499999999994,0.5217391304347826,0.17391304347826086,0.21739130434782608,0.08695652173913043,48.0,0.40764,0.020773777777777783,0.021706888888888887,80.0,0.0,0.0,38.8,23.8,37.4,148.7,1.297,8.5,8.44,37.6,1.07,637.5,5.46,104.1,9.49,15.004014,75.175756,Wheat,Wheat,8,Rabi_2023,0.88
229,0.18727565217391304,0.13968844248146856,0.00467,0.44006,0.116075,0.2708019565217391,0.1817940713324901,0.58207,0.18727565217391304,0.44006,0.13386717391304348,0.10247040959685318,-0.01088,0.12323260869565218,0.08733320990919477,0.09920673913043478,-6.267913043478261,1.796450139408729,-11.91045652173913,2.9953449714628233,-5.64245652173913,1.4157062580841917,0.8768152173913044,1.2508,0.41940708829764817,0.0,-9.654113257610057e-18,-1.4125753423111973,-5.792467954566034e-17,-2.0580412396540484,0.46785746777501697,0.13457175344395547,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,884.9934999999999,620.413,13.487239130434784,45.51749999999999,0.3695652173913043,0.08695652173913043,0.45652173913043476,0.08695652173913043,72.0,0.43539,0.021446444444444445,0.021817333333333334,120.0,0.0,0.0,46.5,18.2,35.3,162.7,1.283,11.84,7.74,37.6,1.2,695.2,0.46,224.7,12.18,15.436889,74.847214,Wheat,Wheat,8,Rabi_2023,0.91
230,0.17568195652173912,0.13221742987501162,0.01423,0.42239,0.100905,0.25645630434782607,0.17253690182243067,0.56397,0.17568195652173912,0.42239,0.12491086956521738,0.09397740595663497,0.00454,0.10772673913043478,0.09420496582934582,0.10111652173913044,-6.315369565217392,1.942275325015548,-11.937347826086958,2.9679477774485594,-5.621934782608696,1.249544084006001,0.8757369565217392,1.2426,0.3955604579619246,0.0,9.654113257610057e-17,-1.2808490332321094,4.682244929940878e-16,-2.089879148495411,0.458370725274708,0.20378827684760484,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,19.33717391304348,638.6,13.882608695652175,149.54,1061.2,23.069565217391304,934.168,680.202,14.787,44.895999999999994,0.2608695652173913,0.15217391304347827,0.5,0.08695652173913043,24.0,0.40815999999999997,0.019857333333333338,0.02135466666666667,80.0,0.0,0.0,45.7,11.7,42.6,199.1,1.417,4.84,7.81,31.6,0.48,426.9,4.7,97.4,10.37,16.054481,75.181047,Jowar_Rabi,Jowar,6,Rabi_2023,0.91
231,0.19518804347826088,0.1391784044969232,0.0307,0.44971,0.11959,0.2816558695652174,0.1808455023441721,0.59181,0.19518804347826088,0.44971,0.14193695652173913,0.1003634276875699,0.01592,0.12192826086956521,0.09392432003845429,0.1075491304347826,-6.210326086956522,1.7689750586062598,-11.880152173913043,2.9810103653880042,-5.669804347826086,1.3970827163862276,0.8720934782608696,1.1666,0.39256352707157555,0.0,3.137586808723268e-17,-1.2556063441159897,-1.6653345369377348e-16,-2.078103416886524,0.4573434463930243,0.13067082574907768,26.714130434782607,40.91,10.59,16.38608695652174,53.86043478260869,3.228695652173913,19.33717391304348,433.44,9.422608695652174,91.05,1105.8700000000001,24.040652173913045,977.8705,748.558,16.273,39.7475,0.1956521739130435,0.1956521739130435,0.5217391304347826,0.08695652173913043,56.0,0.41901,0.020283777777777776,0.020938,96.0,0.0,0.0,37.5,21.0,41.5,140.3,1.276,7.3,7.84,45.2,1.17,419.4,2.95,131.8,10.3,16.385867,75.681742,Jowar_Rabi,Jowar,6,Rabi_2023,0.89
232,0.18581869565217393,0.14421944992281258,0.0,0.44406,0.103825,0.26774695652173913,0.1885595240632937,0.58612,0.18581869565217393,0.44406,0.13149717391304347,0.1055342154872173,-0.00501,0.12405521739130436,0.10322061679806951,0.10086739130434783,-6.394043478260869,1.9374737842702023,-12.242021739130436,3.1363077406340976,-5.848021739130435,1.3978710557150094,0.8448260869565217,1.2196,0.41845402795156944,0.0,7.240584943207543e-17,-1.29348736125847,4.851191911949054e-16,-2.0999145509675055,0.46749531851270854,0.22132865712829153,27.116521739130434,41.07,11.43,16.204347826086956,54.356521739130436,3.1682608695652177,19.445217391304347,457.64,9.948695652173912,87.49,1113.3,24.202173913043477,976.741,746.843,16.235717391304348,42.421499999999995,0.17391304347826086,0.30434782608695654,0.45652173913043476,0.06521739130434782,72.0,0.44406,0.022881999999999996,0.023168444444444446,96.0,0.0,0.0,32.2,24.8,43.0,171.3,1.34,11.06,7.79,35.9,1.58,416.7,5.63,251.7,10.6,15.991775,75.900503,Jowar_Rabi,Jowar,6,Rabi_2023,0.83
233,0.1885791304347826,0.14371633433532394,0.01109,0.46462,0.105625,0.27177869565217394,0.18601784996318915,0.60668,0.1885791304347826,0.46462,0.1352063043478261,0.10332227584620195,0.01256,0.1200654347826087,0.08659765079458044,0.09888173913043478,-6.594391304347826,1.9876795793449544,-12.416347826086957,3.143921233232942,-5.821934782608696,1.4037603372873382,0.8490108695652173,1.2013,0.3913503636689582,0.0,-1.1584935909132068e-16,-1.1870267407813249,1.8342815189459108e-16,-1.943640352474533,0.45654014546758326,0.18643415089585164,26.709782608695654,41.08,11.14,16.179347826086957,54.92891304347826,3.2086956521739127,19.208913043478262,458.26,9.962173913043477,89.92,1092.12,23.74173913043478,952.124,711.9639999999999,15.477478260869564,44.2865,0.21739130434782608,0.30434782608695654,0.391304347826087,0.08695652173913043,64.0,0.45353,0.018428222222222224,0.02035866666666667,104.0,0.0,0.0,43.8,33.5,22.7,244.0,1.387,7.77,7.84,37.1,0.48,475.7,0.55,28.4,12.39,15.816844,75.471452,Jowar_Rabi,Jowar,6,Rabi_2023,0.97
234,0.18779956521739133,0.13494810849535252,0.04704,0.4802,0.10263,0.2726736956521739,0.17376952285342015,0.62196,0.18779956521739133,0.4802,0.13305521739130435,0.09646455028176312,0.03167,0.11783782608695652,0.09095531078289783,0.10730717391304348,-6.089543478260869,2.000157235002864,-11.811347826086957,3.0515503325169084,-5.721630434782608,1.3307286618607062,0.8621630434782609,1.235,0.3249597497862021,0.0,-4.344350965924526e-17,-1.0510101078081893,2.6548811458427657e-17,-2.2829877979325253,0.4305209361970544,0.1932903820760027,25.135217391304348,41.2,11.07,14.889130434782608,63.56934782608696,2.8845652173913043,18.985869565217392,1126.8,24.495652173913044,303.69,1005.8,21.86521739130435,861.0645,607.1854999999999,13.199684782608694,44.854499999999994,0.391304347826087,0.10869565217391304,0.41304347826086957,0.08695652173913043,48.0,0.43316,0.019530222222222223,0.020680444444444446,112.0,0.0,0.0,47.7,18.6,33.7,198.1,1.37,5.48,8.14,29.5,1.85,400.2,3.4,360.0,10.09,16.239947,74.607115,Jowar_Rabi,Jowar,6,Rabi_2023,0.75
235,0.16448478260869565,0.10986834761535948,0.01159,0.39753,0.11565,0.2448541304347826,0.14815016151903426,0.53792,0.16448478260869565,0.39753,0.11647239130434783,0.0789821264502231,-0.0239,0.10261152173913043,0.07952371442161535,0.09317478260869565,-6.063130434782608,1.899233969656605,-11.90991304347826,2.9307262795429834,-5.846934782608696,1.2516683160605901,0.8412739130434782,1.1321,0.3961620526732022,0.0,-8.205996268968548e-17,-1.777267815051988,-1.0619524583371063e-16,-2.3056015171691295,0.4592847895008979,0.19862146764944857,26.282608695652176,40.94,10.8,15.671086956521739,58.04326086956521,3.1482608695652172,19.208913043478262,542.49,11.793260869565218,102.92,1067.69,23.210652173913044,951.547,699.985,15.217065217391305,44.336,0.2391304347826087,0.2391304347826087,0.43478260869565216,0.08695652173913043,48.0,0.38594,0.02242888888888889,0.02273977777777778,104.0,1.0,0.368,46.8,21.5,31.7,233.2,1.296,2.51,7.78,45.3,1.34,641.0,1.0,69.2,12.12,15.461418,75.623437,Jowar_Rabi,Jowar,6,Rabi_2023,0.87
236,0.16586652173913044,0.13302610439254048,0.00992,0.41892,0.09225,0.24243652173913044,0.1763424609889315,0.56038,0.16586652173913044,0.41892,0.11775782608695652,0.09367558908661656,-0.01058,0.10432695652173912,0.08576728982464546,0.08959239130434782,-6.475369565217392,1.986272436933011,-12.174478260869565,3.1106874176985384,-5.699130434782609,1.3463604537781046,0.8662173913043479,1.2101,0.3812873392154778,0.0,1.206764157201257e-17,-1.3700242223007504,-1.5929286875056593e-16,-1.9965110296184405,0.4524002012895374,0.15897180998482727,25.4704347826087,40.97,10.89,14.958695652173914,62.68521739130435,2.6454347826086955,18.71913043478261,886.9499999999999,19.281521739130433,181.14,1010.21,21.96108695652174,876.9685,614.0459999999999,13.348826086956521,45.51749999999999,0.3695652173913043,0.08695652173913043,0.4782608695652174,0.06521739130434782,64.0,0.40900000000000003,0.01721511111111111,0.017853333333333332,88.0,0.0,0.0,49.5,23.2,27.3,147.9,1.351,10.73,6.97,34.5,1.68,704.7,4.57,95.9,9.18,15.432916,74.68653,Jowar_Rabi,Jowar,6,Rabi_2023,0.91
237,0.1828395652173913,0.13717461911263196,0.03325,0.44095,0.10675000000000001,0.26522021739130436,0.17933337352526352,0.58297,0.1828395652173913,0.44095,0.1267963043478261,0.09927250433604339,-0.00258,0.11602804347826087,0.08619338241212322,0.10211456521739129,-6.188652173913043,1.843704160619067,-11.94045652173913,3.1048476055393066,-5.751913043478261,1.5362822342856275,0.8631760869565217,1.2244,0.3669108786298536,0.0,-1.2308994403452823e-16,-1.303244087707101,-3.016910393003143e-16,-2.322994360622754,0.4475713028437081,0.11192768836257441,27.116521739130434,41.07,11.43,16.204347826086956,54.356521739130436,3.1682608695652177,19.445217391304347,457.64,9.948695652173912,87.49,1113.3,24.202173913043477,969.882,739.9839999999999,16.08660869565217,42.421499999999995,0.1956521739130435,0.30434782608695654,0.41304347826086957,0.08695652173913043,56.0,0.4077,0.016645111111111107,0.01786711111111111,104.0,0.0,0.0,40.5,16.5,43.1,161.6,1.334,8.85,8.46,28.6,0.89,380.4,2.84,328.2,11.02,16.049601,75.914014,Jowar_Rabi,Jowar,6,Rabi_2023,0.85
238,0.16642608695652172,0.12907718981684754,0.00529,0.40973,0.10444500000000001,0.24400282608695653,0.17173770356322193,0.5508,0.16642608695652172,0.40973,0.12104021739130434,0.08824481195928442,-0.00314,0.11548152173913043,0.08453971361220033,0.09273652173913044,-6.388673913043479,2.018114246896485,-12.280195652173914,2.9836725290938944,-5.8916956521739134,1.2804866934024246,0.8352630434782609,1.1575,0.39841778003293876,0.0,7.723290606088045e-17,-1.4072240014359176,2.944504543571067e-16,-2.101036319066103,0.45958182328330954,0.11880561022157902,24.806956521739128,40.83,11.91,14.50391304347826,65.76760869565217,2.561086956521739,18.71913043478261,1400.82,30.452608695652174,347.06,975.79,21.21282608695652,852.579,602.5875,13.099728260869565,44.5605,0.391304347826087,0.10869565217391304,0.43478260869565216,0.06521739130434782,40.0,0.40443999999999997,0.022774444444444444,0.02181422222222222,88.0,1.0,0.2878,48.0,14.7,37.3,194.3,1.318,13.71,8.1,33.3,1.15,535.8,5.4,140.3,10.62,15.740693,74.620663,Jowar_Rabi,Jowar,6,Rabi_2023,0.71
239,0.16784347826086957,0.1289542681593817,0.00697,0.44838,0.09837,0.24610434782608695,0.17038890093811432,0.59048,0.16784347826086957,0.44838,0.11259913043478262,0.0925146691029431,-0.00242,0.11124652173913042,0.08474892401066919,0.09395152173913043,-6.494108695652174,2.0180800361648594,-12.211500000000001,3.3982229326517124,-5.7173043478260865,1.7056586459268814,0.8738695652173913,1.3858,0.36445363326809443,0.0,-1.1102230246251565e-16,-1.2432528976220876,2.389393031258489e-16,-1.9764742140560387,0.4452097190985742,0.15116621122400437,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,19.208913043478262,638.6,13.882608695652175,149.54,1054.09,22.915,939.7365,686.1655,14.916641304347825,44.275,0.2608695652173913,0.1956521739130435,0.45652173913043476,0.08695652173913043,64.0,0.44141,0.02188711111111111,0.022927111111111117,56.0,1.0,0.432,32.5,23.8,43.6,192.2,1.395,6.06,8.34,50.6,1.23,577.4,1.17,189.8,12.41,15.648043,74.983482,Jowar_Rabi,Jowar,6,Rabi_2023,0.78
240,0.19062521739130436,0.13417230957473433,0.02965,0.47112,0.116105,0.27662804347826087,0.17333508992211927,0.61308,0.19062521739130436,0.47112,0.13439478260869564,0.09205784651786748,0.00532,0.12457239130434783,0.08649291488477942,0.11175152173913044,-6.516065217391303,2.1112535970857995,-12.43982608695652,3.3328643557046504,-5.923760869565217,1.4485701177334631,0.8349239130434782,1.1996,0.36463455589576727,0.0,1.2550347234893073e-16,-1.402105170727012,-5.020138893957229e-16,-1.8000054225954556,0.4458538223583069,0.19278408135003922,26.84195652173913,41.11,11.18,15.780652173913042,56.62021739130435,3.1780434782608693,19.457608695652173,467.96000000000004,10.17304347826087,87.45,1095.82,23.82217391304348,958.775,726.834,15.800739130434781,42.379,0.17391304347826086,0.34782608695652173,0.391304347826087,0.08695652173913043,32.0,0.44147,0.018548000000000005,0.019395555555555555,88.0,0.0,0.0,31.1,25.4,43.5,192.3,1.5,13.55,8.31,29.5,1.17,702.9,0.79,75.9,12.26,15.13699,75.942867,Jowar_Rabi,Jowar,6,Rabi_2023,0.95
241,0.18206391304347827,0.1374239764375321,0.0,0.45482,0.106185,0.26406760869565216,0.18019062687652374,0.59694,0.18206391304347827,0.45482,0.12827021739130434,0.09734755970208854,-0.00968,0.11789869565217391,0.08777172426518172,0.09495369565217392,-6.299717391304347,1.9900728927246583,-12.122195652173913,2.843978642047988,-5.8225,1.1538282512286362,0.8427347826086956,1.1851,0.40029882820341733,0.0,7.481937774647794e-17,-1.4170896303253167,-8.930054763289303e-17,-2.0716767210260474,0.45977166689153903,0.15080479969887117,27.116521739130434,41.07,11.43,16.204347826086956,54.356521739130436,3.1682608695652177,19.457608695652173,457.64,9.948695652173912,87.49,1113.52,24.20695652173913,978.925,748.1,16.26304347826087,42.11099999999999,0.1956521739130435,0.2608695652173913,0.43478260869565216,0.10869565217391304,56.0,0.45482,0.023536444444444443,0.02360177777777778,96.0,0.0,0.0,36.4,32.0,31.6,161.5,1.41,10.46,8.32,31.5,1.07,478.4,3.35,224.7,10.87,15.862799,75.926179,Jowar_Rabi,Jowar,6,Rabi_2023,1.0
242,0.16871326086956523,0.13121571662392595,0.0317,0.46422,0.096925,0.2469908695652174,0.1714209489833088,0.60627,0.16871326086956523,0.46422,0.12224695652173913,0.09318599250649363,0.0195,0.11289217391304347,0.08717966146382346,0.09256739130434782,-6.236847826086956,1.9527788629129565,-11.925739130434781,2.720983967732446,-5.688978260869565,0.9353563905243207,0.8586565217391303,1.1229,0.3167790180097226,0.0,5.3097622916855314e-17,-1.1026008712047493,-4.899462478237103e-16,-2.3900401276471914,0.42765750814905107,0.22600042401504777,25.785652173913046,40.83,10.97,15.586521739130434,58.73521739130435,3.033478260869565,19.33717391304348,638.6,13.882608695652175,149.54,1061.2,23.069565217391304,934.168,680.202,14.787,44.895999999999994,0.2608695652173913,0.15217391304347827,0.5,0.08695652173913043,40.0,0.43252,0.019184222222222224,0.019755111111111112,80.0,1.0,0.2978,39.0,22.6,38.4,225.7,1.402,8.94,7.37,34.4,1.11,419.7,0.16,18.1,11.12,16.008422,74.904267,Jowar_Rabi,Jowar,6,Rabi_2023,0.71
243,0.18436521739130435,0.13711206324656294,0.02207,0.42547,0.10545,0.2673167391304348,0.17928972533062362,0.56715,0.18436521739130435,0.42547,0.13223695652173914,0.10263463666747566,0.00193,0.11915195652173914,0.08857703059721683,0.10193130434782609,-6.553869565217392,1.9511685343084455,-12.394108695652175,3.2064490517168753,-5.840260869565217,1.4206551921135642,0.8466826086956523,1.208,0.4023183376085879,0.0,-1.0378171751930812e-16,-1.269619699087732,3.8616453030440226e-16,-2.213941712420711,0.4612761530528168,0.14440985070960552,26.28,41.3,10.77,16.161739130434785,56.08391304347826,3.068260869565217,19.33717391304348,520.26,11.31,124.1,1090.43,23.705000000000002,953.9285,712.731,15.494152173913044,45.08,0.2391304347826087,0.21739130434782608,0.45652173913043476,0.08695652173913043,64.0,0.40340000000000004,0.021926222222222222,0.02146288888888889,120.0,0.0,0.0,39.5,18.3,42.2,201.5,1.246,8.56,7.83,35.6,1.53,467.1,2.96,268.7,10.55,16.134403,75.205751,Jowar_Rabi,Jowar,6,Rabi_2023,0.9
